t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7496750,-0.160,-0.407,0.089,-0.009,0.001,-0.005,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7496843,-0.107,-0.446,0.187,-0.012,-0.000,-0.011,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7496953,-0.114,-0.460,0.192,-0.013,-0.001,-0.012,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7497093,-0.167,-0.448,0.078,-0.011,0.001,-0.005,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7497218,-0.154,-0.454,0.074,-0.012,0.001,-0.005,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,-0.0000,0.0000,1
7497328,-0.130,-0.453,0.105,-0.014,-0.001,-0.008,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,-0.0000,0.0000,1
7497468,-0.162,-0.411,0.091,-0.012,-0.000,-0.006,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,0.0000,-0.0000,0.0000,1
7497515,-0.221,-0.352,0.054,-0.009,0.002,-0.002,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,0.0000,-0.0000,-0.0000,1
7497562,-0.222,-0.363,0.012,-0.010,0.002,-0.001,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,0.0000,-0.0000,-0.0000,1
7497640,-0.168,-0.417,0.054,-0.011,0.002,-0.004,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7497781,-0.132,-0.394,0.055,-0.013,0.003,-0.003,-126.589,-236.102,366.882,-174.319,1.496,115.313,1,-0.0000,0.0000,-0.0000,1
7497875,-0.145,-0.359,-0.034,-0.016,0.003,0.001,-126.590,-236.098,366.883,-174.319,1.495,115.313,1,-0.0001,0.0001,0.0000,1
7497984,-0.200,-0.383,-0.075,-0.010,0.003,0.001,-126.590,-236.098,366.883,-174.319,1.495,115.313,1,-0.0001,0.0003,0.0000,1
7498062,-0.216,-0.401,-0.101,-0.008,0.002,0.000,-126.624,-236.046,366.921,-174.315,1.504,115.306,1,-0.0015,0.0024,0.0016,0
7498140,-0.149,-0.433,-0.065,-0.015,0.002,-0.003,-126.624,-236.046,366.921,-174.315,1.504,115.306,1,-0.0033,0.0051,0.0037,0
7498234,-0.057,-0.511,0.091,-0.013,0.005,-0.010,-126.922,-235.880,366.940,-174.313,1.508,115.233,1,-0.0148,0.0103,0.0033,0
7498312,-0.107,-0.610,0.029,0.001,-0.000,-0.007,-126.922,-235.880,366.940,-174.313,1.508,115.233,1,-0.0289,0.0157,0.0016,0
7498421,-0.284,-0.657,-0.139,0.012,-0.012,0.001,-130.198,-234.108,368.386,-174.216,1.738,114.437,1,-0.1567,0.0835,0.0610,0
7498515,-0.347,-0.614,0.064,0.007,-0.019,-0.001,-130.198,-234.108,368.386,-174.216,1.738,114.437,1,-0.3167,0.1695,0.1393,0
