t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7078765,-0.127,-0.309,0.048,-0.012,0.007,-0.005,-18.390,-319.510,302.320,-179.620,-2.080,-116.040,1,0.0144,0.0254,0.0578,0
7078812,-0.130,-0.326,0.040,-0.011,0.007,-0.005,-18.390,-319.510,302.320,-179.620,-2.080,-116.040,1,0.0144,0.0254,0.0578,0
7078890,-0.155,-0.289,0.019,-0.013,0.006,-0.005,-18.390,-319.510,302.320,-179.620,-2.080,-116.040,1,0.0144,0.0254,0.0578,0
7079031,-0.246,-0.218,-0.094,-0.017,0.003,-0.004,-18.390,-319.510,302.320,-179.620,-2.080,-116.040,1,0.0144,0.0254,0.0578,0
7079125,0.201,-0.304,-0.078,-0.013,0.024,-0.004,-19.054,-317.700,300.659,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079234,-0.080,-0.209,0.030,-0.012,0.014,-0.004,-19.054,-317.700,300.659,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079312,-0.167,-0.256,-0.010,-0.011,0.010,-0.004,-34.420,-325.489,298.740,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079406,-0.224,-0.220,0.037,-0.011,0.009,-0.005,-34.420,-325.489,298.740,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079484,-0.199,-0.259,-0.033,-0.007,0.007,-0.004,-49.882,-333.076,295.993,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079562,-0.209,-0.234,-0.032,-0.010,0.006,-0.004,-49.882,-333.076,295.993,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,1
7079671,-0.278,-0.260,0.044,-0.009,0.001,-0.005,-63.800,-341.649,288.787,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7079781,-0.405,-0.246,0.077,-0.012,0.001,-0.004,-63.800,-341.649,288.787,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7079921,-0.120,-0.185,0.059,-0.009,0.009,-0.005,-76.400,-346.479,271.476,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7079968,-0.360,-0.129,-0.008,-0.009,0.004,-0.003,-76.400,-346.479,271.476,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7080015,-0.511,-0.144,0.012,-0.012,0.002,-0.003,-76.400,-346.479,271.476,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7080093,-0.282,-0.277,0.082,-0.014,0.006,-0.007,-80.625,-345.124,259.984,-179.620,-2.080,-116.040,1,0.0000,0.0000,0.0000,0
7080234,-0.069,-0.416,0.035,-0.003,0.013,-0.004,-80.625,-345.124,259.984,-179.620,-2.080,-116.040,1,0.0131,0.0096,0.0091,0
7080328,-0.188,-0.247,0.137,-0.006,0.004,-0.003,-85.037,-343.658,247.938,-179.620,-2.080,-116.040,1,0.0430,0.0320,0.0295,0
7080437,-0.236,-0.129,0.023,-0.013,0.003,-0.006,-85.037,-343.658,247.938,-179.620,-2.080,-116.040,1,0.0430,0.0320,0.0295,0
7080515,-0.228,-0.121,-0.037,-0.013,0.004,-0.006,-85.591,-344.379,243.324,-179.729,-2.080,-116.040,1,0.0430,0.0320,0.0295,0
7080609,-0.181,-0.212,-0.091,-0.007,0.002,-0.003,-85.591,-344.379,243.324,-179.729,-2.080,-116.040,1,0.0668,0.0445,0.0504,0
7080687,-0.140,-0.214,0.006,-0.011,0.007,-0.003,-83.273,-340.831,234.407,-179.446,-2.080,-116.040,1,0.0668,0.0445,0.0504,0
7080765,-0.133,-0.333,0.150,-0.004,0.012,-0.004,-83.273,-340.831,234.407,-179.446,-2.080,-116.040,1,0.0791,0.0443,0.0608,0
7080859,-0.283,-0.219,0.087,-0.004,0.010,-0.005,-79.681,-339.327,228.553,-179.546,-2.080,-116.040,1,0.0859,0.0437,0.0544,0
7080968,-0.088,-0.066,-0.133,-0.007,0.011,-0.003,-79.681,-339.327,228.553,-179.546,-2.080,-116.040,1,0.0859,0.0437,0.0544,0
7081109,-0.313,-0.139,-0.007,-0.012,-0.008,-0.005,-73.367,-339.208,224.373,-179.528,-2.080,-116.040,1,0.0859,0.0437,0.0544,0
7081156,-0.314,-0.270,-0.028,-0.008,-0.004,-0.005,-73.367,-339.208,224.373,-179.528,-2.080,-116.040,1,0.0835,0.0347,0.0451,0
7081203,-0.323,-0.260,-0.052,-0.006,-0.002,-0.004,-73.367,-339.208,224.373,-179.528,-2.080,-116.040,1,0.0835,0.0347,0.0451,0
7081281,-0.145,-0.183,-0.052,-0.001,-0.005,-0.004,-65.945,-334.858,221.017,-179.533,-2.080,-116.040,1,0.0835,0.0347,0.0451,0
7081421,-0.358,-0.302,-0.061,-0.004,-0.012,-0.005,-65.945,-334.858,221.017,-179.533,-2.080,-116.040,1,0.0743,0.0256,0.0405,0
7081515,-0.380,-0.258,-0.057,0.007,-0.010,-0.004,-59.324,-334.971,219.672,-179.531,-2.080,-116.040,1,0.0605,0.0245,0.0364,0
7081625,-0.120,-0.245,-0.138,0.004,-0.006,-0.002,-59.324,-334.971,219.672,-179.531,-2.080,-116.040,1,0.0605,0.0245,0.0364,0
7081703,-0.322,-0.283,-0.068,0.003,-0.012,-0.004,-51.632,-336.311,218.587,-179.530,-2.080,-116.040,1,0.0605,0.0245,0.0364,0
7081796,-0.349,-0.272,-0.143,0.008,-0.011,-0.003,-51.632,-336.311,218.587,-179.530,-2.080,-116.040,1,0.0442,0.0160,0.0331,0
7081875,-0.124,-0.214,-0.215,0.008,-0.010,-0.001,-45.120,-336.276,217.962,-179.530,-2.080,-116.040,1,0.0442,0.0160,0.0331,0
7081953,-0.186,-0.278,-0.133,0.009,-0.011,-0.003,-45.120,-336.276,217.962,-179.530,-2.080,-116.040,1,0.0285,0.0031,0.0287,0
7082062,-0.411,-0.410,-0.167,0.013,-0.018,-0.003,-41.445,-337.191,217.095,-179.530,-2.080,-116.040,1,0.0093,-0.0032,0.0223,0
7082171,-0.173,-0.192,-0.283,0.012,-0.007,-0.004,-41.445,-337.191,217.095,-179.530,-2.080,-116.040,1,0.0093,-0.0032,0.0223,0
7082312,-0.088,-0.138,-0.537,0.002,0.014,-0.004,-35.314,-339.158,214.598,-179.530,-2.080,-116.023,1,0.0093,-0.0032,0.0223,0
7082359,-0.278,-0.250,-0.445,0.012,-0.015,-0.003,-35.314,-339.158,214.598,-179.530,-2.080,-116.023,1,-0.0104,-0.0077,0.0138,0
7082406,-0.378,-0.400,-0.239,0.020,-0.035,-0.002,-35.314,-339.158,214.598,-179.530,-2.080,-116.023,1,-0.0104,-0.0077,0.0138,0
7082484,-0.506,-0.338,-0.192,0.003,-0.041,-0.006,-29.673,-336.657,213.835,-179.530,-2.080,-116.027,1,-0.0104,-0.0077,0.0138,0
7082625,-0.118,-0.309,-0.346,0.021,-0.011,-0.004,-29.673,-336.657,213.835,-179.530,-2.080,-116.027,1,-0.0197,-0.0045,0.0069,0
7082718,-0.387,-0.286,-0.315,0.027,-0.019,-0.002,-26.923,-337.618,213.568,-179.530,-2.080,-116.027,1,-0.0232,0.0077,0.0070,0
7082828,-0.284,-0.356,-0.194,0.018,-0.032,-0.004,-26.923,-337.618,213.568,-179.530,-2.080,-116.027,1,-0.0232,0.0077,0.0070,0
