t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
7878828,-0.157,-0.441,0.084,-0.005,-0.007,-0.007,-46.179,-138.655,391.447,126.929,31.648,101.008,1,-0.0513,0.0479,0.0852,0
7878937,-0.231,-0.391,-0.037,-0.009,-0.009,-0.001,-46.181,-138.655,391.444,126.929,31.648,101.008,1,-0.0527,0.0229,0.0213,0
7879046,-0.271,-0.380,-0.230,-0.009,-0.007,0.004,-46.181,-138.655,391.444,126.929,31.648,101.008,1,-0.0527,0.0229,0.0213,0
7879187,-0.209,-0.389,-0.226,-0.008,-0.004,0.002,-46.181,-138.654,391.445,126.930,31.648,101.008,1,-0.0441,0.0063,-0.0147,0
7879234,-0.096,-0.399,0.018,-0.012,-0.002,-0.007,-46.181,-138.654,391.445,126.930,31.648,101.008,1,-0.0441,0.0063,-0.0147,0
7879281,-0.102,-0.363,0.092,-0.014,-0.004,-0.008,-46.181,-138.654,391.445,126.930,31.648,101.008,1,-0.0441,0.0063,-0.0147,0
7879359,-0.228,-0.366,-0.154,-0.005,-0.003,0.002,-46.227,-138.669,391.347,126.966,31.632,101.015,1,-0.0318,-0.0031,-0.0298,0
7879500,-0.318,-0.577,-0.217,0.019,0.001,0.009,-46.227,-138.669,391.347,126.966,31.632,101.015,1,-0.0318,-0.0031,-0.0298,0
7879593,-0.280,-0.819,0.011,0.025,0.001,0.003,-47.982,-139.164,388.664,128.870,31.193,101.621,1,-0.0215,-0.0076,-0.0342,0
7879703,-0.234,-0.850,0.177,0.015,-0.002,-0.005,-47.982,-139.164,388.664,128.870,31.193,101.621,1,-0.0215,-0.0076,-0.0342,0
7879781,-0.260,-0.847,0.278,0.021,-0.004,-0.006,-55.948,-141.660,378.153,136.542,29.169,103.941,1,-0.0235,-0.0118,-0.0448,0
7879875,-0.244,-0.710,0.478,0.011,-0.011,-0.010,-55.948,-141.660,378.153,136.542,29.169,103.941,1,-0.0235,-0.0118,-0.0448,0
7879953,-0.193,-0.421,0.599,-0.014,-0.018,-0.012,-66.766,-146.428,365.806,144.909,25.988,106.101,1,-0.0422,-0.0209,-0.0672,0
7880031,-0.208,-0.391,0.458,-0.014,-0.015,-0.004,-66.766,-146.428,365.806,144.909,25.988,106.101,1,-0.0422,-0.0209,-0.0672,0
7880140,-0.252,-0.575,0.325,-0.003,-0.009,0.001,-78.425,-151.244,354.817,152.498,22.508,107.693,1,-0.0618,-0.0313,-0.0800,0
7880250,-0.241,-0.584,0.464,-0.003,-0.015,-0.007,-78.425,-151.244,354.817,152.498,22.508,107.693,1,-0.0618,-0.0313,-0.0800,0
7880390,-0.202,-0.458,0.583,-0.004,-0.016,-0.012,-93.299,-155.828,345.954,161.342,19.005,109.148,1,-0.0690,-0.0341,-0.0692,0
7880437,-0.351,-0.381,0.200,-0.010,-0.019,-0.003,-93.299,-155.828,345.954,161.342,19.005,109.148,1,-0.0690,-0.0341,-0.0692,0
7880484,-0.476,-0.378,-0.360,-0.014,-0.025,0.005,-93.299,-155.828,345.954,161.342,19.005,109.148,1,-0.0690,-0.0341,-0.0692,0
7880562,-0.175,-0.429,-0.379,-0.003,0.001,0.002,-100.092,-158.680,345.485,165.520,18.474,109.748,1,-0.0531,-0.0262,-0.0331,0
7880703,0.079,-0.449,-0.094,0.004,0.030,-0.003,-100.092,-158.680,345.485,165.520,18.474,109.748,1,-0.0531,-0.0262,-0.0331,0
7880796,-0.066,-0.516,-0.038,0.008,0.019,-0.003,-102.680,-159.439,345.537,167.097,18.294,109.948,1,-0.0091,-0.0102,0.0189,0
7880906,-0.272,-0.536,-0.096,0.005,-0.010,-0.003,-102.680,-159.439,345.537,167.097,18.294,109.948,1,-0.0091,-0.0102,0.0189,0
7880984,-0.301,-0.418,-0.076,-0.006,-0.014,-0.004,-102.680,-159.437,345.543,167.097,18.296,109.948,1,0.0373,0.0068,0.0549,0
7881078,-0.289,-0.357,0.074,-0.012,-0.010,-0.007,-102.680,-159.437,345.543,167.097,18.296,109.948,1,0.0373,0.0068,0.0549,0
7881156,-0.315,-0.369,0.253,-0.011,-0.015,-0.008,-102.694,-159.758,346.001,167.179,18.477,109.975,1,0.0635,0.0172,0.0635,0
7881234,-0.295,-0.377,0.150,-0.011,-0.011,-0.007,-102.694,-159.758,346.001,167.179,18.477,109.975,1,0.0635,0.0172,0.0635,0
7881343,-0.262,-0.467,-0.073,-0.001,0.002,-0.007,-102.974,-166.510,352.245,168.348,21.039,110.395,1,0.0676,0.0106,0.0650,0
7881453,-0.398,-0.608,0.031,0.016,-0.003,-0.009,-102.974,-166.510,352.245,168.348,21.039,110.395,1,0.0676,0.0106,0.0650,0
7881593,-0.491,-0.702,0.179,0.025,-0.013,-0.010,-104.246,-189.330,362.059,170.776,25.638,111.366,1,0.0557,-0.0239,0.0724,0
7881640,-0.378,-0.644,0.098,0.015,-0.010,-0.009,-104.246,-189.330,362.059,170.776,25.638,111.366,1,0.0557,-0.0239,0.0724,0
7881687,-0.237,-0.597,-0.256,0.011,0.003,-0.005,-104.246,-189.330,362.059,170.776,25.638,111.366,1,0.0557,-0.0239,0.0724,0
7881765,0.217,-0.867,-0.684,0.046,0.051,-0.002,-108.140,-208.426,359.078,172.782,25.635,111.656,1,0.0337,-0.0629,0.0556,0
7881906,0.523,-0.987,-0.540,0.054,0.072,-0.002,-108.140,-208.426,359.078,172.782,25.635,111.656,1,0.0337,-0.0629,0.0556,0
7882000,0.094,-0.699,0.004,0.013,0.023,-0.001,-120.666,-229.019,345.558,178.062,21.496,111.572,1,0.0005,-0.0719,-0.0090,0
7882109,-0.253,-0.460,0.269,-0.014,-0.012,-0.003,-120.666,-229.019,345.558,178.062,21.496,111.572,1,0.0005,-0.0719,-0.0090,0
7882187,-0.158,-0.323,0.050,-0.024,-0.001,-0.005,-133.871,-242.291,328.154,-177.209,15.369,111.028,1,-0.0353,-0.0502,-0.0818,0
7882281,-0.124,-0.212,-0.138,-0.026,0.006,-0.003,-133.871,-242.291,328.154,-177.209,15.369,111.028,1,-0.0353,-0.0502,-0.0818,0
7882359,-0.112,-0.187,0.026,-0.024,0.007,-0.006,-139.417,-249.493,318.030,-175.551,12.198,110.728,1,-0.0435,-0.0027,-0.1102,0
7882437,-0.052,-0.204,0.078,-0.022,0.012,-0.006,-139.417,-249.493,318.030,-175.551,12.198,110.728,1,-0.0435,-0.0027,-0.1102,0
7882546,-0.080,-0.295,-0.122,-0.015,0.009,-0.001,-140.198,-256.391,307.869,-176.238,10.047,110.542,1,-0.0102,0.0502,-0.0863,0
7882656,-0.092,-0.403,-0.131,-0.008,0.006,0.001,-140.198,-256.391,307.869,-176.238,10.047,110.542,1,-0.0102,0.0502,-0.0863,0
7882796,-0.064,-0.493,0.139,-0.007,0.006,-0.005,-140.722,-266.781,290.909,-177.677,6.714,110.325,1,0.0328,0.0746,-0.0524,0
7882843,-0.047,-0.511,0.288,-0.011,0.005,-0.012,-140.722,-266.781,290.909,-177.677,6.714,110.325,1,0.0328,0.0746,-0.0524,0
7882890,-0.041,-0.444,0.153,-0.015,0.003,-0.012,-140.722,-266.781,290.909,-177.677,6.714,110.325,1,0.0328,0.0746,-0.0524,0
7882968,-0.061,-0.405,-0.068,-0.017,0.006,-0.008,-140.802,-268.384,288.202,-177.897,6.199,110.299,1,0.0552,0.0818,-0.0139,0
7883109,-0.109,-0.407,-0.062,-0.019,0.008,-0.006,-140.802,-268.384,288.202,-177.897,6.199,110.299,1,0.0552,0.0818,-0.0139,0
7883203,-0.167,-0.445,0.104,-0.015,-0.000,-0.009,-140.808,-268.567,288.532,-177.852,6.307,110.305,1,0.0577,0.0963,0.0496,0
7883312,-0.193,-0.416,0.287,-0.017,-0.012,-0.011,-140.808,-268.567,288.532,-177.852,6.307,110.305,1,0.0577,0.0963,0.0496,0
7883390,-0.245,-0.327,0.303,-0.025,-0.017,-0.009,-140.897,-270.483,295.394,-177.414,7.322,110.358,1,0.0490,0.0994,0.1075,0
7883484,-0.321,-0.261,-0.092,-0.030,-0.014,0.000,-140.897,-270.483,295.394,-177.414,7.322,110.358,1,0.0490,0.0994,0.1075,0
7883562,-0.292,-0.293,-0.317,-0.026,-0.006,0.002,-140.947,-271.651,299.930,-177.126,7.991,110.397,1,0.0355,0.0804,0.1324,0
7883640,-0.210,-0.461,-0.057,-0.014,-0.005,-0.008,-140.947,-271.651,299.930,-177.126,7.991,110.397,1,0.0355,0.0804,0.1324,0
7883750,-0.179,-0.555,0.084,-0.011,-0.005,-0.014,-140.946,-271.630,299.974,-177.123,7.999,110.398,1,0.0225,0.0578,0.1156,0
7883859,-0.172,-0.512,-0.021,-0.013,-0.001,-0.011,-140.946,-271.630,299.974,-177.123,7.999,110.398,1,0.0225,0.0578,0.1156,0
7884000,-0.138,-0.477,0.028,-0.012,-0.001,-0.009,-140.885,-270.386,302.433,-176.926,8.455,110.427,1,0.0121,0.0412,0.0725,0
7884046,-0.216,-0.445,0.187,-0.013,-0.007,-0.008,-140.885,-270.386,302.433,-176.926,8.455,110.427,1,0.0121,0.0412,0.0725,0
7884093,-0.497,-0.403,0.214,-0.013,-0.018,-0.001,-140.885,-270.386,302.433,-176.926,8.455,110.427,1,0.0121,0.0412,0.0725,0
7884171,-0.573,-0.428,0.192,-0.009,-0.023,0.001,-140.916,-271.066,305.315,-176.742,8.878,110.455,1,0.0048,0.0258,0.0363,0
7884296,-0.264,-0.489,0.121,-0.003,0.001,-0.006,-140.916,-271.066,305.315,-176.742,8.878,110.455,1,0.0048,0.0258,0.0363,0
7884390,-0.068,-0.426,-0.237,-0.010,0.021,-0.009,-141.176,-276.934,333.155,-174.969,12.887,110.795,1,-0.0001,0.0033,0.0389,0
7884500,-0.204,-0.244,-0.762,-0.039,0.001,-0.008,-141.176,-276.934,333.155,-174.969,12.887,110.795,1,-0.0001,0.0033,0.0389,0
7884578,-0.329,-0.345,-0.582,-0.029,-0.006,-0.008,-141.343,-281.235,368.177,-172.690,17.840,111.407,1,-0.0030,-0.0194,0.0911,0
7884671,-0.302,-0.712,0.005,0.026,0.015,-0.007,-141.343,-281.235,368.177,-172.690,17.840,111.407,1,-0.0030,-0.0194,0.0911,0
7884750,-0.343,-0.592,-0.050,0.013,0.008,-0.003,-141.350,-282.264,400.027,-170.522,22.292,112.159,1,-0.0036,-0.0227,0.1377,0
7884828,-0.518,-0.207,-0.040,-0.034,-0.027,-0.002,-141.350,-282.264,400.027,-170.522,22.292,112.159,1,-0.0036,-0.0227,0.1377,0
7884937,-0.504,-0.249,0.194,-0.020,-0.016,-0.007,-141.182,-279.867,437.735,-167.757,27.534,113.334,1,-0.0024,-0.0034,0.1425,0
7885046,-0.291,-0.425,0.184,0.002,0.030,-0.013,-141.182,-279.867,437.735,-167.757,27.534,113.334,1,-0.0024,-0.0034,0.1425,0
7885187,-0.205,-0.544,0.132,0.007,0.035,-0.015,-140.285,-263.279,501.459,-162.189,36.561,116.313,1,-0.0001,0.0313,0.1482,0
7885234,-0.197,-0.492,-0.213,0.002,0.014,-0.008,-140.285,-263.279,501.459,-162.189,36.561,116.313,1,-0.0001,0.0313,0.1482,0
7885281,-0.126,-0.309,-0.628,-0.017,0.014,-0.005,-140.285,-263.279,501.459,-162.189,36.561,116.313,1,-0.0001,0.0313,0.1482,0
7885359,0.010,-0.384,-0.541,-0.017,0.032,-0.011,-139.839,-254.292,521.737,-160.046,39.507,117.634,1,0.0017,0.0562,0.1021,0
7885500,-1.661,-0.290,-0.124,-0.006,0.055,-0.025,-139.839,-254.292,521.737,-160.046,39.507,117.634,1,0.0017,0.0562,0.1021,0
7885593,-5.573,0.391,0.116,0.011,0.096,-0.038,-139.782,-252.736,522.444,-160.004,39.564,117.656,1,0.0010,0.0386,-0.0722,0
7885703,-8.729,1.331,0.130,0.031,0.134,-0.031,-139.782,-252.736,522.444,-160.004,39.564,117.656,1,0.0010,0.0386,-0.0722,0
7885781,-12.349,2.490,0.376,0.047,0.150,-0.016,-138.920,-234.423,531.828,-158.898,41.001,118.368,1,0.0002,0.0203,-0.2340,0
7885875,-11.812,2.500,0.556,0.048,0.117,-0.008,-138.920,-234.423,531.828,-158.898,41.001,118.368,1,0.0002,0.0203,-0.2340,0
7885953,-3.041,0.641,0.191,0.014,0.025,-0.001,-137.244,-199.384,552.486,-155.701,44.741,120.545,1,0.0028,0.0712,-0.2467,0
7886031,2.027,-0.429,-0.095,-0.008,-0.020,0.001,-137.244,-199.384,552.486,-155.701,44.741,120.545,1,0.0028,0.0712,-0.2467,0
7886140,0.522,-0.110,-0.033,-0.002,-0.004,0.000,-136.170,-174.850,549.478,-157.170,43.179,119.498,1,0.0064,0.1432,-0.1921,0
7886250,-0.348,0.074,0.016,0.001,0.003,-0.000,-136.170,-174.850,549.478,-157.170,43.179,119.498,1,0.0064,0.1432,-0.1921,0
7886406,-0.090,0.019,0.006,0.000,0.001,-0.000,-137.145,-188.176,469.168,-170.973,21.693,111.804,1,0.0053,0.1259,-0.2251,0
7886453,0.060,-0.013,-0.003,-0.000,-0.001,0.000,-137.145,-188.176,469.168,-170.973,21.693,111.804,1,0.0053,0.1259,-0.2251,0
7886500,0.015,-0.003,-0.001,-0.000,-0.000,0.000,-137.145,-188.176,469.168,-170.973,21.693,111.804,1,0.0053,0.1259,-0.2251,0
7886562,-0.010,0.002,0.000,0.000,0.000,-0.000,-138.039,-204.637,416.965,-176.631,9.371,110.228,1,0.0005,0.0250,-0.2785,0
7886703,-0.003,0.001,0.000,0.000,0.000,-0.000,-138.039,-204.637,416.965,-176.631,9.371,110.228,1,0.0005,0.0250,-0.2785,0
7886812,0.002,-0.000,-0.000,-0.000,-0.000,0.000,-138.728,-218.653,398.911,-178.236,5.600,110.012,1,-0.0029,-0.0640,-0.1720,0
7886906,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.728,-218.653,398.911,-178.236,5.600,110.012,1,-0.0029,-0.0640,-0.1720,0
7887000,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.746,-219.060,398.565,-178.271,5.519,110.009,1,-0.0026,-0.0806,0.0389,0
7887078,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.746,-219.060,398.565,-178.271,5.519,110.009,1,-0.0026,-0.0806,0.0389,0
7887156,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.746,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0357,0.2075,0
7887234,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.746,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0357,0.2075,0
7887343,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0021,0.0122,0.2766,0
7887453,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0021,0.0122,0.2766,0
7887593,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0028,0.0343,0.2602,0
7887640,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0028,0.0343,0.2602,0
7887687,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0028,0.0343,0.2602,0
7887765,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0027,0.0389,0.2041,0
7887906,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0027,0.0389,0.2041,0
7888000,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0021,0.0339,0.1389,0
7888109,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0021,0.0339,0.1389,0
7888187,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0014,0.0252,0.0811,0
7888281,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0014,0.0252,0.0811,0
7888375,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0008,0.0163,0.0378,0
7888453,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0008,0.0163,0.0378,0
7888546,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0004,0.0089,0.0095,0
7888593,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0004,0.0089,0.0095,0
7888671,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0004,0.0089,0.0095,0
7888812,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0001,0.0036,-0.0062,0
7888859,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0001,0.0036,-0.0062,0
7888906,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,0.0001,0.0036,-0.0062,0
7888984,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,0.0004,-0.0127,0
7889125,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,0.0004,-0.0127,0
7889218,-0.000,0.000,0.000,0.000,0.000,-0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0013,-0.0136,0
7889328,0.000,-0.000,-0.000,-0.000,-0.000,0.000,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0013,-0.0136,0
7889406,-0.049,-0.096,-0.065,-0.002,-0.001,0.001,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0019,-0.0115,0
7889500,-0.152,-0.295,-0.210,-0.007,-0.001,0.002,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0019,-0.0115,0
7889578,-0.186,-0.419,-0.182,-0.011,-0.002,-0.002,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0018,-0.0084,0
7889656,-0.121,-0.461,0.082,-0.013,-0.004,-0.012,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0018,-0.0084,0
7889765,-0.089,-0.463,0.162,-0.012,-0.002,-0.012,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0015,-0.0053,0
7889875,-0.109,-0.427,0.042,-0.012,-0.000,-0.006,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0015,-0.0053,0
7890015,-0.082,-0.415,0.083,-0.015,-0.002,-0.009,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0010,-0.0028,1
7890062,-0.088,-0.398,0.041,-0.014,-0.001,-0.008,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0010,-0.0028,1
7890109,-0.139,-0.380,-0.093,-0.012,0.001,-0.003,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0001,-0.0010,-0.0028,1
7890187,-0.109,-0.400,-0.044,-0.013,-0.003,-0.005,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0000,-0.0006,-0.0010,1
7890437,-0.115,-0.365,0.037,-0.013,-0.006,-0.004,-138.745,-219.060,398.565,-178.271,5.519,110.009,1,-0.0000,-0.0006,-0.0010,1
7890531,-0.170,-0.324,0.093,-0.010,-0.001,-0.003,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7890609,-0.151,-0.356,0.073,-0.012,0.005,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7890765,-0.130,-0.375,0.034,-0.015,0.002,-0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7890875,-0.127,-0.396,0.061,-0.011,0.001,-0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7890953,-0.104,-0.401,0.100,-0.008,0.002,-0.009,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891000,-0.105,-0.362,0.028,-0.011,-0.001,-0.008,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891078,-0.129,-0.364,-0.052,-0.012,-0.000,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891234,-0.120,-0.397,0.069,-0.011,0.001,-0.009,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891343,-0.148,-0.400,0.051,-0.010,0.000,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891453,-0.203,-0.385,-0.067,-0.010,-0.001,-0.001,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891593,-0.183,-0.402,0.100,-0.010,-0.001,-0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891640,-0.177,-0.419,0.208,-0.011,0.000,-0.011,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891687,-0.198,-0.390,0.062,-0.011,0.001,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891781,-0.187,-0.369,-0.082,-0.012,-0.000,-0.003,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891906,-0.201,-0.380,-0.168,-0.012,-0.000,-0.001,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7891984,-0.188,-0.401,-0.050,-0.013,-0.000,-0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892031,-0.148,-0.408,0.082,-0.014,-0.000,-0.008,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892109,-0.170,-0.390,-0.023,-0.013,-0.000,-0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892187,-0.186,-0.371,-0.060,-0.011,-0.000,-0.002,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892281,-0.153,-0.377,0.043,-0.010,-0.001,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892375,-0.121,-0.409,0.140,-0.011,-0.001,-0.011,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892453,-0.132,-0.414,0.140,-0.012,-0.001,-0.010,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892562,-0.188,-0.373,0.006,-0.011,0.001,-0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892671,-0.215,-0.349,-0.079,-0.009,0.001,-0.000,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892812,-0.173,-0.374,0.014,-0.010,-0.001,-0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7892937,-0.142,-0.395,0.084,-0.011,-0.001,-0.008,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893046,-0.143,-0.385,0.042,-0.012,-0.001,-0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893187,-0.151,-0.355,-0.049,-0.013,-0.000,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893234,-0.163,-0.333,-0.051,-0.011,-0.000,-0.002,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893281,-0.153,-0.359,0.024,-0.009,-0.000,-0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893343,-0.139,-0.398,0.036,-0.011,-0.000,-0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893484,-0.129,-0.399,0.149,-0.013,-0.001,-0.012,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893578,-0.126,-0.395,0.220,-0.013,-0.001,-0.013,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893625,-0.174,-0.383,0.034,-0.010,0.000,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893687,-0.260,-0.340,-0.195,-0.007,0.002,0.004,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893765,-0.281,-0.321,-0.257,-0.007,0.003,0.007,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893859,-0.213,-0.340,-0.177,-0.010,0.001,0.002,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7893937,-0.133,-0.364,-0.037,-0.012,-0.001,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894015,-0.104,-0.396,0.069,-0.012,-0.001,-0.009,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894125,-0.126,-0.401,0.095,-0.010,-0.001,-0.009,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894234,-0.172,-0.369,0.030,-0.009,0.000,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894375,-0.189,-0.380,-0.039,-0.011,0.000,-0.002,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894421,-0.158,-0.402,0.033,-0.012,-0.000,-0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894468,-0.175,-0.365,0.028,-0.010,0.001,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894546,-0.254,-0.312,-0.158,-0.008,0.002,0.002,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894687,-0.277,-0.309,-0.253,-0.008,0.002,0.006,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894781,-0.223,-0.353,-0.134,-0.010,0.001,0.001,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
7894890,-0.175,-0.386,-0.003,-0.012,0.000,-0.005,-138.743,-219.060,398.565,-178.272,5.519,110.009,1,-0.0000,-0.0003,0.0000,1
