t_ms,Fx,Fy,Fz,Mx,My,Mz,pose_x,pose_y,pose_z,pose_rx,pose_ry,pose_rz,ff_enabled,acc_x,acc_y,acc_z,is_still
6325250,-0.127,-0.263,0.040,-0.010,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325296,-0.121,-0.257,0.027,-0.010,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325375,-0.117,-0.255,0.016,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325515,-0.152,-0.275,0.065,-0.010,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325609,-0.111,-0.245,0.037,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325718,-0.121,-0.237,0.033,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325796,-0.122,-0.238,0.037,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325875,-0.113,-0.250,0.057,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6325968,-0.121,-0.246,0.032,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326046,-0.136,-0.245,0.025,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326156,-0.113,-0.253,0.026,-0.011,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326250,-0.108,-0.246,0.016,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326390,-0.128,-0.234,0.022,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326437,-0.115,-0.233,0.031,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326484,-0.107,-0.245,0.048,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326562,-0.135,-0.217,0.038,-0.008,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326703,-0.112,-0.245,0.024,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326796,-0.122,-0.240,0.035,-0.009,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326906,-0.118,-0.267,0.068,-0.009,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6326984,-0.111,-0.256,0.021,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327078,-0.129,-0.264,0.039,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327156,-0.117,-0.239,0.059,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327234,-0.097,-0.251,0.049,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327343,-0.104,-0.243,0.057,-0.009,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327453,-0.123,-0.244,0.028,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327593,-0.098,-0.246,0.038,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327640,-0.100,-0.248,0.050,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327687,-0.115,-0.247,0.040,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327765,-0.118,-0.249,0.030,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6327906,-0.104,-0.258,0.032,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328000,-0.105,-0.241,0.046,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328109,-0.088,-0.253,0.069,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328187,-0.122,-0.235,0.023,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328281,-0.089,-0.246,0.017,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328359,-0.097,-0.242,0.021,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328437,-0.113,-0.236,0.015,-0.009,0.006,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328546,-0.144,-0.228,0.009,-0.008,0.007,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328656,-0.105,-0.247,0.016,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328796,-0.107,-0.241,0.026,-0.009,0.005,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328843,-0.106,-0.241,0.030,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328890,-0.096,-0.245,0.040,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6328968,-0.123,-0.227,-0.028,-0.008,0.006,-0.001,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329109,-0.094,-0.246,0.043,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329203,-0.101,-0.250,0.039,-0.009,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329312,-0.116,-0.233,-0.009,-0.009,0.006,-0.001,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329390,-0.086,-0.256,0.050,-0.010,0.005,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329484,-0.093,-0.256,0.035,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329562,-0.108,-0.239,0.012,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329640,-0.091,-0.252,0.042,-0.010,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329750,-0.081,-0.253,0.018,-0.010,0.005,-0.003,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6329859,-0.104,-0.230,0.003,-0.009,0.005,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330000,-0.063,-0.249,0.058,-0.010,0.004,-0.005,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330046,-0.085,-0.248,0.045,-0.009,0.005,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330093,-0.106,-0.236,0.031,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330171,-0.100,-0.230,0.007,-0.009,0.006,-0.002,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
6330312,-0.096,-0.237,0.027,-0.010,0.006,-0.004,-103.850,-310.350,383.600,-173.380,-3.310,-113.920,1,0.0000,0.0000,0.0000,1
